Country Code,State Code,City,Terminal Name,Product Name,My Product ID,Back Office Product ID,Driver Product ID
USA,WA,Tacoma,U S Oil & Refining Co,87 oct w/ 10% eth,,,
USA,WA,Tacoma,U S Oil & Refining Co,89 oct w/ 10% eth,,,
USA,WA,Tacoma,U S Oil & Refining Co,92 oct w/ 10% eth,,,
USA,WA,Tacoma,U S Oil & Refining Co,Jet Fuel,,,
USA,WA,Tacoma,U S Oil & Refining Co,ULSD #2,,,
USA,WA,Tacoma,U S Oil & Refining Co,ULSD #2 Dyed,,,
USA,WA,Tacoma,U S Oil & Refining Co,ULSD #2 Premium,,,
USA,WA,Tacoma,U S Oil & Refining Co,ULSD #2 Premium Dyed,,,
USA,AZ,Tucson,Kinder Morgan - Tucson #2,87 oct w/ 10% eth,,,
USA,AZ,Tucson,Kinder Morgan - Tucson #2,89 oct w/ 10% eth,,,
USA,AZ,Tucson,Kinder Morgan - Tucson #2,91 oct w/ 10% eth,,,
USA,AZ,Tucson,Kinder Morgan - Tucson #2,ULSD #2,,,
USA,AZ,Tucson,Kinder Morgan - Tucson #2,ULSD #2 Dyed,,,
USA,AZ,Tucson,SFPP - Tucson,87 oct w/ 10% eth,,,
USA,AZ,Tucson,SFPP - Tucson,89 oct w/ 10% eth,,,
USA,AZ,Tucson,SFPP - Tucson,91 oct w/ 10% eth,,,
USA,AZ,Tucson,SFPP - Tucson,ULSD #2,,,
USA,AZ,Tucson,SFPP - Tucson,ULSD #2 Dyed,,,
USA,AZ,Tucson,NuStar Energy - Tucson,87 oct w/ 10% eth,,,
USA,AZ,Tucson,NuStar Energy - Tucson,89 oct w/ 10% eth,,,
USA,AZ,Tucson,NuStar Energy - Tucson,91 oct w/ 10% eth,,,
USA,AZ,Tucson,NuStar Energy - Tucson,ULSD #2,,,
USA,AZ,Tucson,NuStar Energy - Tucson,ULSD #2 Dyed,,,
USA,RI,Tiverton,Inland Fuel Terminals Inc,Ultra-Low Sulfur Kerosene,,,
USA,RI,Tiverton,Inland Fuel Terminals Inc,Ultra Low Sulfur Red Dye Kero,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,ULSD #2,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,ULSD #2 Dyed,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,ULSD #2 Premium,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B2 SME ULSD,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B2 SME ULSD Dyed,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B5 SME ULSD,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B5 SME ULSD Dyed,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B2 SME ULSD #2 Prem,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B20 SME ULSD,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B20 ULSD Dyed,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B10 SME ULSD,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B10 SME ULSD Dyed,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,ULSD #2 Premium Winter,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B5 SME ULSD #2 Premium,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B10 SME ULSD #2 Premium,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B20 SME ULSD #2 Prem,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B2 SME ULSD Prem Winter,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,(3% BioDsl) - Red Dye Diesel #2 - ULS,,,
USA,PA,Reading,Buckeye Energy - Tuckerton,Bdsl B3 SME ULSD #2 Winter,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,Conv. 87 Unleaded Reg,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,Conv. 89 Unleaded Mid,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,Conv. 91 Unleaded Prem,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,87 oct w/ 10% eth,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,89 oct w/ 10% eth,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,93 oct w/ 10% eth,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,Propane,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,ULSD #2,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,ULSD #2 Dyed,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,Bdsl B20 SME ULSD,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,Bdsl B20 ULSD Dyed,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,Bdsl B10 SME ULSD,,,
USA,OH,Toledo,Buckeye Terminals - Toledo,Bdsl B10 SME ULSD Dyed,,,
USA,OH,Toledo,ARC Terminals - Toledo,87 oct w/ 10% eth,,,
USA,OH,Toledo,ARC Terminals - Toledo,ULSD #2,,,
USA,OH,Toledo,Delta Fuels Inc,87 oct w/ 10% eth,,,
USA,OH,Toledo,Delta Fuels Inc,89 oct w/ 10% eth,,,
USA,OH,Toledo,Delta Fuels Inc,93 oct w/ 10% eth,,,
USA,OH,Toledo,Delta Fuels Inc,ULSD #2,,,
USA,OH,Toledo,Delta Fuels Inc,ULSD #2 Dyed,,,
USA,OH,Toledo,Sunoco - Toledo,Conv. 87 Unleaded Reg,,,
USA,OH,Toledo,Sunoco - Toledo,Conv. 91 Unleaded Prem,,,
USA,OH,Toledo,Sunoco - Toledo,87 oct w/ 10% eth,,,
USA,OH,Toledo,Sunoco - Toledo,89 oct w/ 10% eth,,,
USA,OH,Toledo,Sunoco - Toledo,93 oct w/ 10% eth,,,
USA,OH,Toledo,Sunoco - Toledo,Jet Fuel,,,
USA,OH,Toledo,Sunoco - Toledo,ULSD #2,,,
USA,OH,Toledo,Sunoco - Toledo,ULSD #2 Dyed,,,
USA,OH,Toledo,Sunoco - Toledo,ULSD #2 Winter,,,
USA,OH,Toledo,Sunoco - Toledo,ULSD #2 Winter Dyed,,,
USA,OH,Toledo,Sunoco - Toledo,Bdsl B0-5 SME ULSD,,,
USA,OH,Toledo,Sunoco - Toledo,Bdsl B0-5 SME ULSD Dyed,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,Conv. 87 Unleaded Reg,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,Conv. 89 Unleaded Mid,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,Conv. 91 Unleaded Prem,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,87 oct w/ 10% eth,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,89 oct w/ 10% eth,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,91 oct w/ 10% eth,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,93 oct w/ 10% eth,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,Jet Fuel,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,Ethanol E100,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,Conv. 84 Unleaded,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,ULSD #2,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,ULSD #2 Dyed,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,ULSD #2 Premium,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,ULSD #2 Premium Dyed,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,ULSD #2 Winter,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,ULSD #2 Winter Dyed,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,ULSD #2 Premium Winter,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,ULSD #2 Premium Winter Dyed,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,87 oct E-70,,,
USA,OK,Tulsa,Magellan Pipeline - Tulsa,Etherin,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,Conv. 87 Unleaded Reg,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,Conv. 89 Unleaded Mid,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,Conv. 91 Unleaded Prem,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,87 oct w/ 10% eth,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,89 oct w/ 10% eth,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,91 oct w/ 10% eth,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,93 oct w/ 10% eth,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,Propane,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,ULSD #2,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,ULSD #2 Dyed,,,
USA,OK,Tulsa,Holly Refining - Tulsa East,87 oct E-70,,,
USA,OK,Tulsa,Holly Refining - Tulsa West,87 oct w/ 10% eth,,,
USA,OK,Tulsa,Holly Refining - Tulsa West,93 oct w/ 10% eth,,,
USA,IL,Tampico,Oneok Terminal - Tampico,Propane,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,Conv. 87 Unleaded Reg,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,Conv. 89 Unleaded Mid,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,Conv. 91 Unleaded Prem,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,87 oct w/ 10% eth,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,89 oct w/ 10% eth,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,91 oct w/ 10% eth,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,93 oct w/ 10% eth,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,Ethanol E100,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,Conv. 84 Unleaded,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,ULSD #2,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,ULSD #2 Dyed,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,ULSD #2 Premium,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,ULSD #2 Premium Dyed,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,ULSD #2 Winter,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,ULSD #2 Winter Dyed,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,ULSD #2 Premium Winter,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,ULSD #2 Premium Winter Dyed,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,87 oct E-70,,,
USA,KS,Wakarusa,Magellan Pipeline - Wakarusa,Etherin,,,
USA,CA,Tracy,Chevron USA - Banta,RFG 87 oct w/ 10% eth,,,
USA,CA,Tracy,Chevron USA - Banta,RFG 89 oct w/ 10% eth,,,
USA,CA,Tracy,Chevron USA - Banta,RFG 91 oct w/ 10% eth,,,
USA,CA,Tracy,Chevron USA - Banta,CARB ULSD #2,,,
USA,CA,Tracy,Chevron USA - Banta,CARB ULSD #2 Dyed,,,
USA,CA,Tracy,Chevron USA - Banta,CARFG 87 oct w/ 10% eth,,,
USA,CA,Tracy,Chevron USA - Banta,CARFG 89 oct w/ 10% eth,,,
USA,CA,Tracy,Chevron USA - Banta,CARFG 91 oct w/ 10% eth,,,
USA,NJ,Trenton,Duck Island Terminal Inc,ULSD #2,,,
USA,NJ,Trenton,Duck Island Terminal Inc,(2% BioDsl) - Red Dye Diesel #2 - LS,,,
USA,NJ,Trenton,Duck Island Terminal Inc,(10% BioDsl) - Red Dye Diesel #2 - LS,,,
USA,NJ,Trenton,Duck Island Terminal Inc,(20% BioDsl) - Red Dye Diesel #2 - LS,,,
USA,NJ,Trenton,Duck Island Terminal Inc,(5% BioDsl) - Red Dye Diesel #2 - LS,,,
USA,NJ,Trenton,Duck Island Terminal Inc,(99% BioDsl) - Clear Diesel #2 - LS,,,
USA,NJ,Trenton,Duck Island Terminal Inc,ULSD #2 Dyed,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B2 SME ULSD,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B2 SME ULSD Dyed,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B5 SME ULSD,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B5 SME ULSD Dyed,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B20 SME ULSD,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B20 ULSD Dyed,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B10 SME ULSD,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B10 SME ULSD Dyed,,,
USA,NJ,Trenton,Duck Island Terminal Inc,ULSD #2 Premium Winter,,,
USA,NJ,Trenton,Duck Island Terminal Inc,ULSD #2 Premium Winter Dyed,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B2 SME ULSD Prem Winter,,,
USA,NJ,Trenton,Duck Island Terminal Inc,Bdsl B2 SME ULSD Pre Wntr Dyed,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,Fuel Oil #2 - LS,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,RFG 87 oct w/ 10% eth,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,RFG 89 oct w/ 10% eth,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,RFG 93 oct w/ 10% eth,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,ULSD #2,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,ULSD #2 Dyed,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,ULSD #2 Premium,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,Ultra-Low Sulfur Kerosene,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,Ultra Low Sulfur Red Dye Kero,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,CARFG 87 oct w/ 10% eth,,,
USA,NJ,Linden,ConocoPhillips - Tremley PT,CARFG 89 oct w/ 10% eth,,,
USA,TX,Three Rivers,Diamond Shamrock - Three Rivers,87 oct w/ 10% eth,,,
USA,TX,Three Rivers,Diamond Shamrock - Three Rivers,93 oct w/ 10% eth,,,
USA,TX,Three Rivers,Diamond Shamrock - Three Rivers,ULSD #2,,,
USA,TX,Three Rivers,Diamond Shamrock - Three Rivers,87 oct E-80,,,
USA,TX,Three Rivers,Diamond Shamrock - Three Rivers,ULSD #2 Dyed,,,
USA,TX,Three Rivers,Diamond Shamrock - Three Rivers,ULSD #2 TXLED,,,
USA,TX,Three Rivers,Diamond Shamrock - Three Rivers,ULSD #2 Dyed TXLED,,,
USA,PA,Tullytown,Meenan Oil Co - Tullytown,ULSD #2 Dyed,,,
USA,AL,Tuscaloosa,Hunt Refining - Tuscaloosa,87 oct w/ 10% eth,,,
USA,AL,Tuscaloosa,Hunt Refining - Tuscaloosa,93 oct w/ 10% eth,,,
USA,AL,Tuscaloosa,Hunt Refining - Tuscaloosa,Kerosene,,,
USA,AL,Tuscaloosa,Hunt Refining - Tuscaloosa,Jet Fuel,,,
USA,AL,Tuscaloosa,Hunt Refining - Tuscaloosa,Kerosene Dyed,,,
USA,AL,Tuscaloosa,Hunt Refining - Tuscaloosa,Conv. 90 Unleaded,,,
USA,AL,Tuscaloosa,Hunt Refining - Tuscaloosa,Bdsl B10 SME ULSD,,,
USA,AL,Tuscaloosa,Hunt Refining - Tuscaloosa,Bdsl B10 SME ULSD Dyed,,,
USA,NY,Tonawanda,Noco Energy Corp,Conv. 91 Unleaded Prem,,,
USA,NY,Tonawanda,Noco Energy Corp,87 oct w/ 10% eth,,,
USA,NY,Tonawanda,Noco Energy Corp,89 oct w/ 10% eth,,,
USA,NY,Tonawanda,Noco Energy Corp,93 oct w/ 10% eth,,,
USA,NY,Tonawanda,Noco Energy Corp,ULSD #2,,,
USA,NY,Tonawanda,Noco Energy Corp,ULSD #2 Dyed,,,
USA,NY,Tonawanda,Noco Energy Corp,ULSD #2 Winter,,,
USA,NY,Tonawanda,Noco Energy Corp,ULSD #2 Winter Dyed,,,
USA,NY,Tonawanda,Noco Energy Corp,Ultra-Low Sulfur Kerosene,,,
USA,NY,Tonawanda,Noco Energy Corp,Ultra Low Sulfur Red Dye Kero,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,Conv. 91 Unleaded Prem,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,87 oct w/ 10% eth,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,89 oct w/ 10% eth,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,93 oct w/ 10% eth,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,ULSD #2,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,ULSD #1,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,ULSD #2 Dyed,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,ULSD #2 Winter,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,ULSD #2 Winter Dyed,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,Ultra-Low Sulfur Kerosene,,,
USA,NY,Tonawanda,Sunoco - Tonawanda,Ultra Low Sulfur Red Dye Kero,,,
USA,PA,Aston,Sunoco - Aston,RFG 87 oct w/ 10% eth,,,
USA,PA,Aston,Sunoco - Aston,RFG 89 oct w/ 10% eth,,,
USA,PA,Aston,Sunoco - Aston,RFG 93 oct w/ 10% eth,,,
USA,PA,Aston,Sunoco - Aston,ULSD #2,,,
USA,PA,Aston,Sunoco - Aston,ULSD #2 Dyed,,,
USA,PA,Aston,Sunoco - Aston,ULSD #2 Winter,,,
USA,PA,Aston,Sunoco - Aston,ULSD #2 Winter Dyed,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B2 SME ULSD #2 Winter,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B2 SME ULSD#2 Winter Dyed,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B2 SME ULSD,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B2 SME ULSD Dyed,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B5 SME ULSD,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B5 SME ULSD Dyed,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B10 SME ULSD,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B10 SME ULSD Dyed,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B5 SME ULSD #2 Winter,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B5 ULSD #2 Winter Dyed,,,
USA,PA,Aston,Sunoco - Aston,CARFG 87 oct w/ 10% eth,,,
USA,PA,Aston,Sunoco - Aston,CARFG 89 oct w/ 10% eth,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B0-5 SME ULSD,,,
USA,PA,Aston,Sunoco - Aston,Bdsl B0-5 SME ULSD Dyed,,,
USA,TX,Tye,Holly Energy Partners - Tye,87 oct w/ 10% eth,,,
USA,TX,Tye,Holly Energy Partners - Tye,91 oct w/ 10% eth,,,
USA,TX,Tye,Holly Energy Partners - Tye,ULSD #2,,,
USA,TX,Tye,Holly Energy Partners - Tye,ULSD #2 Dyed,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,Conv. 87 Unleaded Reg,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,Conv. 89 Unleaded Mid,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,Conv. 91 Unleaded Prem,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,87 oct w/ 10% eth,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,89 oct w/ 10% eth,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,93 oct w/ 10% eth,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,Ethanol E100,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,ULSD #2,,,
USA,MI,Taylor,Buckeye Terminals - Taylor East,ULSD #2 Dyed,,,
USA,MI,Taylor,Buckeye - Taylor,Conv. 91 Unleaded Prem,,,
USA,MI,Taylor,Buckeye - Taylor,87 oct w/ 10% eth,,,
USA,MI,Taylor,Buckeye - Taylor,89 oct w/ 10% eth,,,
USA,MI,Taylor,Buckeye - Taylor,93 oct w/ 10% eth,,,
USA,MI,Taylor,Buckeye - Taylor,ULSD #2,,,
USA,MI,Taylor,Buckeye - Taylor,ULSD #1,,,
USA,MI,Taylor,Buckeye - Taylor,ULSD #2 Dyed,,,
USA,MI,Taylor,Buckeye - Taylor,ULSD #1 Dyed,,,
USA,MI,Taylor,Buckeye - Taylor,ULSD #2 Winter,,,
USA,TX,Tyler,Delek Refining LTD,Conv. 91 Unleaded Prem,,,
USA,TX,Tyler,Delek Refining LTD,87 oct w/ 10% eth,,,
USA,TX,Tyler,Delek Refining LTD,89 oct w/ 10% eth,,,
USA,TX,Tyler,Delek Refining LTD,93 oct w/ 10% eth,,,
USA,TX,Tyler,Delek Refining LTD,Kerosene,,,
USA,TX,Tyler,Delek Refining LTD,Jet Fuel,,,
USA,TX,Tyler,Delek Refining LTD,ULSD #2 TXLED,,,
USA,TX,Tyler,Delek Refining LTD,(5% BioDsl) - Clear Diesel #2 - ULS (LowEm),,,
USA,TX,Tyler,Delek Refining LTD,(5% BioDsl) - Red Dye Diesel #2 - ULS (LowEm),,,
USA,OR,Umatilla,Tidewater Terminal - Umatilla,ULSD #2,,,
USA,OR,Umatilla,Tidewater Terminal - Umatilla,ULSD #1,,,
USA,OR,Umatilla,Tidewater Terminal - Umatilla,ULSD #2 Dyed,,,
USA,OR,Umatilla,Tidewater Terminal - Umatilla,ULSD #1 Dyed,,,
USA,OR,Umatilla,Tidewater Terminal - Umatilla,Bdsl B5 SME ULSD,,,
USA,OR,Umatilla,Tidewater Terminal - Umatilla,Bdsl B5 SME ULSD Dyed,,,
USA,NY,Utica,Buckeye Terminals - Utica,ULSD #2,,,
USA,NY,Utica,Buckeye Terminals - Utica,ULSD #2 Dyed,,,
USA,NY,Utica,Buckeye Terminals - Utica,ULSD #2 Winter,,,
USA,NY,Utica,Buckeye Terminals - Utica,ULSD #2 Winter Dyed,,,
USA,NY,Utica,Buckeye Terminals - Utica,Ultra-Low Sulfur Kerosene,,,
USA,NY,Utica,Buckeye Terminals - Utica,Ultra Low Sulfur Red Dye Kero,,,
USA,NY,Utica,Buckeye Terminals - Utica,ULSD #2 Premium Winter,,,
USA,NY,Utica,Buckeye Terminals - Utica,ULSD #2 Premium Winter Dyed,,,
USA,TX,Victoria,CITGO - Victoria,87 oct w/ 10% eth,,,
USA,TX,Victoria,CITGO - Victoria,89 oct w/ 10% eth,,,
USA,TX,Victoria,CITGO - Victoria,93 oct w/ 10% eth,,,
USA,TX,Victoria,CITGO - Victoria,ULSD #2 TXLED,,,
USA,TX,Victoria,CITGO - Victoria,ULSD #2 Dyed TXLED,,,
USA,TX,Victoria,CITGO - Victoria,(5% BioDsl) - Clear Diesel #2 - ULS (LowEm),,,
USA,TX,Victoria,CITGO - Victoria,(5% BioDsl) - Red Dye Diesel #2 - ULS (LowEm),,,
USA,CA,Vernon,PBF Energy - Vernon,RFG 87 oct w/ 10% eth,,,
USA,CA,Vernon,PBF Energy - Vernon,RFG 91 oct w/ 10% eth,,,
USA,CA,Vernon,PBF Energy - Vernon,CARFG 87 oct w/ 10% eth,,,
USA,CA,Vernon,PBF Energy - Vernon,CARFG 91 oct w/ 10% eth,,,
USA,MS,Vicksburg,CITGO - Vicksburg,87 oct w/ 10% eth,,,
USA,MS,Vicksburg,CITGO - Vicksburg,89 oct w/ 10% eth,,,
USA,MS,Vicksburg,CITGO - Vicksburg,93 oct w/ 10% eth,,,
USA,MS,Vicksburg,CITGO - Vicksburg,ULSD #2,,,
USA,MS,Vicksburg,CITGO - Vicksburg,ULSD #2 Dyed,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,Conv. 87 Unleaded Reg,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,Conv. 89 Unleaded Mid,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,Conv. 91 Unleaded Prem,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,87 oct w/ 10% eth,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,89 oct w/ 10% eth,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,91 oct w/ 10% eth,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,93 oct w/ 10% eth,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,Ethanol E100,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,Conv. 84 Unleaded,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,ULSD #2,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,87 oct E-75,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,ULSD #2 Dyed,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,ULSD #2 Premium,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,ULSD #2 Premium Dyed,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,ULSD #2 Winter,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,ULSD #2 Winter Dyed,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,ULSD #2 Premium Winter,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,ULSD #2 Premium Winter Dyed,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,87 oct E-70,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,Etherin,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,87 oct E-60,,,
USA,KS,Valley Center,Magellan Pipeline - Valley Center,87 oct E-65,,,
USA,WA,Vancouver,NuStar Energy LP - Vancouver,Propane,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,Conv. 87 Unleaded Reg,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,Conv. 89 Unleaded Mid,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,Conv. 92 Unleaded,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,87 oct w/ 10% eth,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,89 oct w/ 10% eth,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,92 oct w/ 10% eth,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,ULSD #2,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,ULSD #2 Dyed,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,Bdsl B5 SME ULSD,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,Bdsl B5 SME ULSD Dyed,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,Bdsl B5 SME ULSD #2 Premium,,,
USA,WA,Vancouver,Tesoro Refining - Vancouver,Bdsl B5 SME ULSD #2 Pre Dyed,,,
USA,CA,Van Nuys,Chevron USA - Van Nuys,RFG 87 oct w/ 10% eth,,,
USA,CA,Van Nuys,Chevron USA - Van Nuys,RFG 89 oct w/ 10% eth,,,
USA,CA,Van Nuys,Chevron USA - Van Nuys,RFG 91 oct w/ 10% eth,,,
USA,CA,Van Nuys,Chevron USA - Van Nuys,CARFG 87 oct w/ 10% eth,,,
USA,CA,Van Nuys,Chevron USA - Van Nuys,CARFG 89 oct w/ 10% eth,,,
USA,CA,Van Nuys,Chevron USA - Van Nuys,CARFG 91 oct w/ 10% eth,,,
USA,CA,Van Nuys,Shell - Van Nuys,RFG 87 oct w/ 10% eth,,,
